-30,-2,-0.38909,0.50676,6.8113,0,1.6142,0.25413,0.17366,-0.42358
-30,-1,-0.37791,0.37794,6.7806,0,1.7388,0.19321,0.17956,-0.45231
-30,0,-0.36629,0.25027,6.7515,0,1.8485,0.12968,0.18169,-0.47363
-30,1,-0.35184,0.13414,6.6969,0,2.0376,0.070025,0.17882,-0.48711
-30,2,-0.33662,0.025531,6.6119,0,2.2985,0.013366,0.17289,-0.49405
-20,-2,-0.26332,0.5087,6.822,0,1.5684,0.17001,0.079352,-0.29436
-20,-1,-0.25602,0.38,6.7926,0,1.6914,0.12948,0.082091,-0.3136
-20,0,-0.24845,0.25249,6.7645,0,1.8005,0.087203,0.083114,-0.32762
-20,1,-0.23868,0.12846,6.7281,0,1.9322,0.044719,0.081847,-0.33638
-20,2,-0.22877,0.022698,6.6424,0,2.2089,0.0079223,0.079142,-0.33988
-10,-2,-0.1309,0.50994,6.8284,0,1.5406,0.085194,0.019883,-0.15102
-10,-1,-0.12748,0.38133,6.7997,0,1.6625,0.064953,0.020596,-0.16068
-10,0,-0.12395,0.25393,6.7722,0,1.7712,0.043845,0.020886,-0.16764
-10,1,-0.11987,0.12653,6.743,0,1.8793,0.022025,0.020704,-0.1719
-10,2,-0.11455,0.02084,6.6606,0,2.1534,0.003637,0.019945,-0.17335
0,-2,0.0049016,0.51048,6.8302,0,1.5326,-3.5361e-12,-1.6421e-12,-3.9681e-13
0,-1,0.0044789,0.38189,6.8018,0,1.654,3.5687e-12,-7.1216e-13,-9.0197e-13
0,0,0.0039991,0.25453,6.7745,0,1.7625,7.0849e-12,1.2811e-12,-2.0521e-11
0,1,0.0033922,0.12634,6.747,0,1.865,-9.7846e-13,-1.5116e-12,-7.2055e-14
0,2,0.0031022,0.020405,6.666,0,2.1365,-4.8677e-10,1.2104e-11,2.8287e-11
10,-2,0.14027,0.51031,6.8274,0,1.5449,-0.085249,0.021293,0.1508
10,-1,0.13605,0.38168,6.7987,0,1.6666,-0.065011,0.021968,0.16048
10,0,0.1316,0.25427,6.7712,0,1.7751,-0.043902,0.022167,0.16746
10,1,0.1265,0.12661,6.7424,0,1.8813,-0.022038,0.021843,0.17175
10,2,0.12063,0.021524,6.6586,0,2.1595,-0.0037564,0.020998,0.17322
20,-2,0.27146,0.50943,6.8201,0,1.5767,-0.17023,0.081712,0.29358
20,-1,0.26347,0.38073,6.7906,0,1.6995,-0.12971,0.0844,0.31289
20,0,0.25512,0.25318,6.7624,0,1.8082,-0.087436,0.085283,0.327
20,1,0.24501,0.1303,6.7236,0,1.9478,-0.045353,0.083953,0.33577
20,2,0.23447,0.024054,6.6383,0,2.2211,-0.0083955,0.081076,0.33942
30,-2,0.39538,0.50788,6.8085,0,1.626,-0.25464,0.17621,0.42221
30,-1,0.38368,0.37905,6.7776,0,1.7505,-0.19375,0.18209,0.45107
30,0,0.37148,0.25133,6.7485,0,1.8596,-0.13021,0.18409,0.47256
30,1,0.35735,0.13691,6.6896,0,2.0613,-0.071461,0.18144,0.48593
30,2,0.34165,0.027528,6.6056,0,2.3165,-0.014412,0.17536,0.49315
40,-2,0.50998,0.50569,6.7929,0,1.6902,-0.33818,0.29814,0.53304
40,-1,0.49461,0.37673,6.7601,0,1.8168,-0.25683,0.30815,0.57137
40,0,0.4781,0.25494,6.7166,0,1.9715,-0.17606,0.31082,0.59982
40,1,0.46113,0.14376,6.6445,0,2.2023,-0.10002,0.30743,0.61876
40,2,0.44016,0.031265,6.5615,0,2.4386,-0.021824,0.29732,0.63128
50,-2,0.61428,0.50292,6.7735,0,1.7663,-0.42061,0.4407,0.62483
50,-1,0.59527,0.3746,6.7369,0,1.9012,-0.31931,0.4554,0.67246
50,0,0.57717,0.26247,6.6658,0,2.1371,-0.22643,0.45987,0.70625
50,1,0.55534,0.1498,6.5899,0,2.3607,-0.13024,0.45494,0.73322
50,2,0.52901,0.03461,6.5076,0,2.5791,-0.030197,0.44015,0.75293
60,-2,0.70819,0.49966,6.7507,0,1.8516,-0.50174,0.59789,0.69815
60,-1,0.689,0.38083,6.6861,0,2.0726,-0.38923,0.61807,0.7504
60,0,0.66665,0.26841,6.6071,0,2.3123,-0.27772,0.62436,0.79352
60,1,0.63977,0.15442,6.5275,0,2.5281,-0.16106,0.61775,0.8301
60,2,0.60807,0.037087,6.4458,0,2.7299,-0.038828,0.59784,0.8589
70,-2,0.75933,0.49869,6.7328,0,1.9156,-0.54919,0.69422,0.7314
70,-1,0.77398,0.3858,6.627,0,2.2545,-0.45974,0.7912,0.80949
70,0,0.74677,0.27245,6.542,0,2.4905,-0.32875,0.79928,0.86354
70,1,0.71478,0.15742,6.4591,0,2.6982,-0.19153,0.79088,0.91129
70,2,0.67776,0.038507,6.3779,0,2.8848,-0.047034,0.76552,0.95099
80,-2,0.75933,0.49869,6.7328,0,1.9156,-0.54919,0.69422,0.7314
80,-1,0.85027,0.38869,6.5626,0,2.4356,-0.52915,0.97096,0.85251
80,0,0.81811,0.2746,6.472,0,2.6672,-0.37862,0.98089,0.91872
80,1,0.78107,0.15883,6.3862,0,2.8665,-0.22084,0.97065,0.97909
80,2,0.73889,0.038896,6.3056,0,3.0396,-0.054295,0.93963,1.0314
90,-2,0.75933,0.49869,6.7328,0,1.9156,-0.54919,0.69422,0.7314
90,-1,0.85722,0.38886,6.5562,0,2.4529,-0.53578,0.98862,0.85592
90,0,0.88144,0.27507,6.3984,0,2.8391,-0.42666,1.1665,0.96153
90,1,0.83949,0.15887,6.3101,0,3.0303,-0.24851,1.1544,1.0358
90,2,0.79268,0.037838,6.2322,0,3.1873,-0.059419,1.118,1.1018
100,-2,0.75933,0.49869,6.7328,0,1.9156,-0.54919,0.69422,0.7314
100,-1,0.85722,0.38886,6.5562,0,2.4529,-0.53578,0.98862,0.85592
100,0,0.90156,0.27489,6.3724,0,2.897,-0.44272,1.2311,0.97383
100,1,0.89092,0.15779,6.232,0,3.1878,-0.27426,1.3404,1.0837
100,2,0.84038,0.034592,6.1631,0,3.3191,-0.060361,1.2993,1.1637
110,-2,0.75933,0.49869,6.7328,0,1.9156,-0.54919,0.69422,0.7314
110,-1,0.85722,0.38886,6.5562,0,2.4529,-0.53578,0.98862,0.85592
110,0,0.90156,0.27489,6.3724,0,2.897,-0.44272,1.2311,0.97383
110,1,0.91867,0.15601,6.1883,0,3.2719,-0.28721,1.4512,1.1081
110,2,0.88178,0.030709,6.0955,0,3.4417,-0.058947,1.4812,1.22
